                                   Produced by tracking algorithm WTRACK revision 167, developed by Freie Universitaet Berlin-Institute of Meteorology
        DATE INDEX  SIZE     AREA     LON     LAT   RADIUS   MEANV    STDV    MINV    MAXV  LONMAX  LATMAX       SSIn       SSIs         SSIu      SSIan
Event: 209600001 Start:   2096100100 Length:  7 Area:     281.156 SSIscaled:      1.00611 SSIarea:      1.26938
  2096100100     1   184  101.313   61.64   69.63   829.80   25.80    2.22   21.84   29.99   61.88   70.09    0.42460    6272.78     1438682.4    0.53570
  2096100106     1   199  108.122   64.04   68.68   904.66   25.40    2.00   21.59   29.33   63.00   68.97    0.33648    4938.30     1460657.2    0.42453
  2096100112     1   178   92.605   80.75   70.81  1191.82   23.68    0.96   21.26   25.73   96.75   68.97    0.02760     382.72      999037.8    0.03482
  2096100118     1   195  104.639   88.82   69.66  1008.49   23.73    1.10   20.98   26.08  100.12   68.97    0.06594     865.69     1137699.0    0.08320
  2096100200     1   214  122.447   88.32   67.85   991.15   23.59    1.64   20.35   27.43   97.88   67.85    0.08619    1188.05     1319327.1    0.10874
  2096100206     1    59   35.251   97.74   68.03   470.39   24.18    2.26   20.48   28.44   96.75   68.97    0.03959     609.54      413895.8    0.04995
  2096100212     1    81   52.868  101.62   66.27   688.10   22.87    1.67   19.72   26.60   97.88   68.97    0.02571     335.19      519732.0    0.03244
Event: 209600007 Start:   2096100112 Length: 26 Area:     522.907 SSIscaled:     21.03261 SSIarea:     26.53640
  2096100112     7    24   19.505  176.56   58.58   417.37   27.97    0.78   26.40   28.84  177.75   57.76    0.00175      42.29      346115.9    0.00221
  2096100118     7    41   33.001  181.42   59.22   530.65   28.89    0.87   26.44   30.18  181.12   58.88    0.00907     223.70      645553.6    0.01145
  2096100200     7    51   40.482  188.00   59.12   584.62   29.01    1.55   26.16   31.57  190.12   58.88    0.01825     469.68      806507.7    0.02303
  2096100206     7    94   75.735  176.78   59.28  1555.96   28.89    0.95   26.58   30.75  174.38   58.88    0.04500    1046.92     1481439.6    0.05678
  2096100212     7   115   97.560  171.10   57.04  1512.71   29.67    1.85   25.76   33.75  160.88   54.39    0.13383    3264.78     2085359.4    0.16885
  2096100218     7   137  118.111  164.50   53.74  2384.98   30.97    2.92   25.66   37.32  157.50   49.91    0.38067   10325.04     2915820.0    0.48030
  2096100300     7   114  104.393  165.59   55.31  2086.10   32.67    3.32   26.43   39.83  164.25   54.39    1.09323   26652.88     3036445.8    1.37933
  2096100306     7   117  100.867  173.47   59.28  2441.39   32.10    2.80   26.13   37.84  175.50   61.12    0.89470   20528.37     2760648.8    1.12885
  2096100312     7   119   96.685  178.30   59.57  1694.86   31.52    2.84   25.92   38.32  165.38   52.15    0.69335   16014.59     2509541.8    0.87479
  2096100318     7   136  106.354  176.75   58.77  1518.38   31.67    3.23   25.53   40.08  171.00   57.76    1.08228   25494.94     2819348.5    1.36551
  2096100400     7   145  110.239  178.51   60.49  1652.09   30.36    2.66   25.18   35.56  178.88   60.00    0.60689   13541.23     2551599.0    0.76571
  2096100406     7   140  101.067  182.40   62.54   828.12   29.30    1.88   24.52   32.63  181.12   62.24    0.32106    6706.53     2082149.9    0.40508
  2096100412     7   193  129.411  187.81   64.87   919.94   29.87    2.14   23.39   33.33  177.75   63.36    0.86558   17045.74     2832180.8    1.09210
  2096100418     7   235  146.800  196.01   66.97  1056.15   30.23    2.91   23.19   36.79  186.75   65.61    1.91257   35938.41     3370549.5    2.41306
  2096100500     7   257  150.221  197.04   68.89  1132.28   28.66    3.62   21.50   37.32  195.75   68.97    2.13426   36823.07     3000458.8    2.69275
  2096100506     7   243  136.212  205.71   70.24  1025.03   29.32    3.96   21.82   38.79  203.62   70.09    3.20614   52102.71     2931012.8    4.04510
  2096100512     7   191  102.782  209.45   70.98   817.12   28.80    3.71   20.91   37.27  208.12   71.21    2.30831   34809.55     2085959.6    2.91232
  2096100518     7   207  110.207  213.60   71.33   926.55   28.35    3.41   21.35   35.10  213.75   72.34    2.37414   33758.61     2121281.8    2.99536
  2096100600     7   195  101.293  216.99   71.57   835.18   27.77    3.12   21.77   34.23  216.00   72.34    1.96167   26507.99     1821137.8    2.47496
  2096100606     7   235  124.018  218.73   71.25   945.47   26.31    2.37   21.35   31.21  217.12   72.34    0.86549   11876.35     1872079.0    1.09196
  2096100612     7   143   70.679  219.75   71.74   730.03   24.52    1.57   21.15   27.12  218.25   68.97    0.11062    1496.31      853022.9    0.13956
  2096100618     7    71   33.623  216.43   73.07   558.95   22.96    0.81   21.09   24.53  217.12   73.46    0.00458      62.42      330174.4    0.00578
  2096100700     7    53   24.412  212.35   72.47   476.98   22.80    0.30   21.94   23.33  213.75   72.34    0.00079      10.69      234135.7    0.00100
  2096100706     7    43   20.175  212.57   71.83   394.79   23.01    0.46   22.26   23.86  213.75   71.21    0.00151      20.54      199067.6    0.00191
  2096100712     7    56   27.224  215.92   71.46   428.16   23.41    0.87   21.38   24.79  216.00   71.21    0.00516      70.67      283642.3    0.00651
  2096100718     7    31   15.685  220.99   71.03   290.95   22.71    0.75   21.03   23.88  219.38   71.21    0.00171      22.12      149077.2    0.00215
Event: 209600023 Start:   2096100300 Length: 11 Area:     363.511 SSIscaled:      2.00372 SSIarea:      2.52809
  2096100300    23    50   34.076   70.06   64.69   497.16   23.57    1.03   21.93   25.57   70.88   65.61    0.01845     248.18      362895.5    0.02328
  2096100306    23    69   47.687   73.02   63.91   770.89   23.44    1.04   21.76   25.65   74.25   64.49    0.02567     341.09      499868.7    0.03239
  2096100312    23    43   28.000   85.95   65.68   614.37   22.71    0.65   21.68   24.02   88.88   66.73    0.00215      28.64      265873.5    0.00271
  2096100318    23   117   78.903   94.49   64.55   874.24   23.66    1.17   20.52   25.38   90.00   63.36    0.05077     675.51      851774.1    0.06406
  2096100400    23   126   90.144  105.85   63.59   983.11   22.93    1.38   19.84   25.62  100.12   63.36    0.12439    1389.10      888798.9    0.15694
  2096100406    23   148  109.732  115.84   60.93  1203.18   22.37    2.31   14.80   27.42  118.12   60.00    0.35342    3621.77     1024447.1    0.44591
  2096100412    23   225  177.597  117.49   58.39  1329.38   22.49    2.26   17.15   28.72  118.12   60.00    1.12606   10168.12     1684429.6    1.42075
  2096100418    23   170  132.848  115.44   59.06  1156.86   20.51    1.62   16.05   23.42  110.25   66.73    0.05756     500.24      943572.7    0.07262
  2096100500    23   100   74.418  115.62   65.14  1323.71   20.18    2.24   15.38   24.91  114.75   65.61    0.09371     846.31      512774.1    0.11823
  2096100506    23    47   33.230  120.03   63.28   444.79   20.78    1.34   17.63   22.70  119.25   63.36    0.07119     559.80      244150.0    0.08982
  2096100512    23    53   40.412  123.65   61.16   456.79   21.01    1.49   18.20   23.67  124.88   60.00    0.08035     675.57      307754.5    0.10138
Event: 209600025 Start:   2096100300 Length: 14 Area:     500.741 SSIscaled:     28.89734 SSIarea:     36.46008
  2096100300    25    36   44.334  259.20   38.22   891.64   23.98    4.61   12.37   33.05  261.00   42.06    0.11657    1765.76      547248.0    0.14708
  2096100306    25   115  134.894  262.25   43.40  1333.26   29.20    4.59   18.84   40.61  261.00   44.30    2.89140   50548.21     2920539.2    3.64811
  2096100312    25   140  157.818  264.57   45.21  1351.57   30.92    4.63   23.36   42.03  263.25   46.54    6.44351  107112.04     4031869.8    8.12986
  2096100318    25   142  151.777  268.53   48.29  1272.29   28.81    2.73   23.73   37.07  267.75   49.91    2.09959   33890.35     3015960.5    2.64907
  2096100400    25   147  154.030  270.20   48.08   906.13   29.93    3.51   22.64   37.29  267.75   46.54    3.76047   61304.41     3478450.8    4.74463
  2096100406    25   261  241.937  276.52   50.03  2642.27   29.78    4.60   19.78   40.15  277.88   51.03    7.69705  126653.16     5545273.0    9.71144
  2096100412    25   157  154.909  278.50   51.12   918.56   29.15    3.41   23.09   37.69  279.00   51.03    3.02324   48712.93     3233333.5    3.81444
  2096100418    25    65   61.080  277.57   52.85   634.07   28.43    3.36   24.13   36.17  276.75   53.27    1.30157   19301.56     1184518.9    1.64221
  2096100500    25   111  101.660  283.35   54.13   957.32   28.80    2.78   23.34   34.73  284.62   54.39    1.08126   18031.92     2020223.6    1.36424
  2096100506    25    75   68.677  288.10   55.08   647.26   28.55    2.47   22.78   34.65  288.00   55.51    0.27732    5536.59     1322161.9    0.34989
  2096100512    25    58   52.151  292.64   55.68   535.73   28.55    2.55   24.65   34.56  293.62   55.51    0.14952    3249.16     1005753.8    0.18865
  2096100518    25    25   21.673  297.82   56.09   371.80   28.32    1.84   24.71   31.36  298.12   55.51    0.01986     458.72      403286.9    0.02506
  2096100600    25    41   35.763  301.17   56.42   476.81   28.10    1.30   25.19   29.95  301.50   56.64    0.03323     687.84      645774.9    0.04192
  2096100606    25    24   20.560  300.54   56.81   304.37   26.56    0.82   24.85   27.97  299.25   56.64    0.00276      56.52      312622.0    0.00349
Event: 209600037 Start:   2096100412 Length:  4 Area:      87.201 SSIscaled:      0.43661 SSIarea:      0.55087
  2096100412    37    97   59.053  303.48   66.92  1657.49   25.98    2.33   20.13   30.51  304.88   64.49    0.15854    2334.36      857760.2    0.20002
  2096100418    37    97   57.428  305.47   66.96  1272.08   27.72    3.38   20.54   34.60  307.12   65.61    0.21613    4019.69     1032589.2    0.27269
  2096100500    37    54   30.269  307.26   68.52   692.51   27.43    3.85   19.98   35.41  308.25   65.61    0.05008    1030.66      535285.8    0.06318
  2096100506    37    30   18.418  307.55   66.38   664.96   28.66    3.56   22.71   35.39  308.25   65.61    0.01187     319.90      366972.7    0.01498
Event: 209600040 Start:   2096100418 Length:  5 Area:      58.904 SSIscaled:      0.04987 SSIarea:      0.06292
  2096100418    40    51   27.882   30.89   69.75   400.51   25.11    1.21   23.22   27.52   28.12   70.09    0.00658     115.29      359369.0    0.00830
  2096100500    40    43   22.977   33.91   69.85   346.06   25.45    1.26   23.15   27.64   32.62   70.09    0.01687     277.46      308691.5    0.02128
  2096100506    40    35   18.872   37.39   69.54   337.77   24.72    1.13   22.74   26.50   37.12   68.97    0.00977     151.89      232022.0    0.01232
  2096100512    40    42   23.729   41.72   68.78   453.72   24.48    0.94   22.75   26.25   40.50   68.97    0.01281     189.43      282906.2    0.01616
  2096100518    40    39   22.874   46.97   67.75   399.47   23.83    0.62   22.89   24.89   49.50   66.73    0.00384      56.18      250965.2    0.00485
Event: 209600047 Start:   2096100606 Length:  8 Area:     232.007 SSIscaled:      0.15426 SSIarea:      0.19463
  2096100606    47    29   25.355   81.35   55.63   399.29   23.86    1.39   21.24   26.21   81.00   55.51    0.01825     252.34      281352.2    0.02303
  2096100612    47    36   29.027   89.48   58.55   574.30   24.70    1.21   22.57   27.19   88.88   56.64    0.02497     358.64      356181.2    0.03150
  2096100618    47    34   27.281   93.37   57.58   824.20   24.08    1.19   21.69   26.46   92.25   56.64    0.01217     176.89      310173.9    0.01536
  2096100700    47    23   18.120  100.67   59.76   290.74   22.54    0.89   20.86   24.17  100.12   60.00    0.00638      76.16      168712.9    0.00805
  2096100706    47    43   33.044  108.75   60.89   420.68   21.71    0.97   19.36   23.30  108.00   61.12    0.01306     139.42      275167.5    0.01648
  2096100712    47   148  111.535  111.02   59.78  1113.23   21.25    1.65   17.89   25.14  109.12   58.88    0.06389     690.62      881736.3    0.08061
  2096100718    47    25   15.434  128.51   66.59   248.01   20.62    0.92   18.41   22.09  128.25   66.73    0.00164      16.54      110067.8    0.00206
  2096100800    47    44   28.109  132.12   66.01   427.23   20.79    1.45   17.23   22.97  130.50   67.85    0.01390     132.98      207353.7    0.01754
Event: 209600070 Start:   2096100806 Length: 10 Area:     123.151 SSIscaled:      2.03244 SSIarea:      2.56428
  2096100806    70    34   15.590   99.54   72.79   349.00   23.09    0.86   21.02   24.23  100.12   71.21    0.00659      81.94      155913.8    0.00832
  2096100812    70    67   33.108  101.53   71.10   543.48   25.23    2.55   20.32   30.36  102.38   70.09    0.23959    3055.44      443539.1    0.30229
  2096100818    70    81   42.952  102.91   70.11   570.08   25.22    3.21   20.23   32.15  102.38   70.09    0.44947    5722.75      585197.1    0.56708
  2096100900    70    98   56.756  104.13   68.97   680.20   24.73    3.26   19.62   32.22  101.25   70.09    0.52072    6561.25      731791.1    0.65698
  2096100906    70    78   47.329  105.16   67.95   671.42   24.20    2.59   19.15   29.68  102.38   68.97    0.25158    3047.10      561002.6    0.31741
  2096100912    70   119   77.340  106.85   66.76   903.04   23.23    1.98   19.19   28.08  103.50   68.97    0.22814    2590.83      801062.8    0.28783
  2096100918    70    74   45.436  107.52   68.19   930.34   23.30    2.61   19.48   28.54  105.75   68.97    0.23661    2647.99      482781.0    0.29853
  2096101000    70    75   50.780  111.05   65.79   935.94   22.06    1.53   19.13   25.76  111.38   65.61    0.08131     842.03      447652.1    0.10259
  2096101006    70    30   22.004  117.61   61.62   409.20   21.01    1.08   18.90   22.98  118.12   61.12    0.01240     117.12      166330.8    0.01565
  2096101012    70    24   18.717  119.48   60.43   348.25   21.10    0.91   18.86   22.48  118.12   60.00    0.00602      59.46      143049.8    0.00760
Event: 209600072 Start:   2096100812 Length:  4 Area:     103.211 SSIscaled:      2.22572 SSIarea:      2.80822
  2096100812    72    18   20.902  268.60   43.07   551.67   28.87    3.44   25.03   37.49  268.88   43.18    0.28926    5167.80      424689.0    0.36496
  2096100818    72    16   17.384  273.55   45.91   261.39   31.11    5.15   24.45   40.26  273.38   45.42    0.79467   13881.05      459027.4    1.00265
  2096100900    72    28   30.336  278.57   47.22   550.16   30.26    4.08   24.51   40.85  279.00   47.66    0.70989   13137.57      718423.3    0.89567
  2096100906    72    38   41.134  283.92   47.98   865.78   29.44    3.02   25.40   38.39  284.62   48.78    0.43190    8319.87      876949.1    0.54493
Event: 209600077 Start:   2096100918 Length:  6 Area:     175.750 SSIscaled:      0.44388 SSIarea:      0.56005
  2096100918    77    18   18.334  157.82   49.50   399.82   31.22    1.70   27.88   33.45  159.75   48.78    0.00698     218.39      455166.5    0.00880
