                                   Produced by tracking algorithm WTRACK revision 167, developed by Freie Universitaet Berlin-Institute of Meteorology
        DATE INDEX  SIZE     AREA     LON     LAT   RADIUS   MEANV    STDV    MINV    MAXV  LONMAX  LATMAX       SSIn       SSIs         SSIu      SSIan
Event: 206700001 Start:   2067100100 Length:  8 Area:     284.762 SSIscaled:      3.62869 SSIarea:      4.56803
  2067100100     1  1562  150.287  322.25   87.00  1198.69   24.83    2.83   20.04   31.71  184.50   89.14    1.68470   19625.11     1934269.0    2.11844
  2067100106     1  1782  185.476  191.65   85.46  1460.61   24.36    2.40   20.30   30.02  158.62   86.91    1.29238   15262.72     2232156.8    1.62861
  2067100112     1  1639  172.431  192.33   83.76  1499.18   23.46    1.63   20.31   27.29  227.25   83.55    0.40937    4809.27     1827796.9    0.51609
  2067100118     1  1569  169.443  170.68   83.91  1715.58   22.90    1.06   20.35   25.35  165.38   83.55    0.11943    1433.48     1655742.1    0.15047
  2067100200     1  1002   60.669  230.39   88.02   746.24   22.61    0.84   20.38   24.07  324.00   89.14    0.03238     369.75      569694.4    0.04065
  2067100206     1   969   67.308  228.17   87.28   677.93   22.88    1.23   20.32   25.14  211.50   86.91    0.06523     762.24      657794.2    0.08202
  2067100212     1   541   43.669  226.41   86.36   524.92   22.45    0.88   20.33   23.86  210.38   85.79    0.01736     202.79      401524.8    0.02185
  2067100218     1   252   30.272  216.88   85.18   512.11   22.39    0.71   20.75   23.62  211.50   84.67    0.00784      92.80      275625.6    0.00988
Event: 206700002 Start:   2067100100 Length: 14 Area:     148.031 SSIscaled:      1.65227 SSIarea:      2.08466
  2067100100     2    55   39.566  142.73   63.01   406.11   21.52    2.38   17.54   26.96  142.88   60.00    0.05540     339.03      330803.6    0.06989
  2067100106     2    32   22.429  143.14   63.27   472.35   19.67    1.72   17.29   23.72  146.25   61.12    0.03194     156.85      141209.5    0.04030
  2067100112     2    59   41.166  139.52   63.73   481.93   20.51    1.71   17.58   23.71  146.25   61.12    0.04536     315.22      293152.4    0.05723
  2067100118     2    61   42.043  141.43   63.63   613.49   20.05    1.70   16.97   23.72  146.25   61.12    0.01848     118.87      279838.8    0.02331
  2067100200     2    86   57.391  138.69   64.23   758.51   21.11    1.85   18.02   25.44  147.38   61.12    0.09639     722.25      447004.7    0.12161
  2067100206     2    69   47.053  138.19   64.35   616.29   20.72    1.97   17.19   25.09  142.88   60.00    0.03941     294.72      347781.1    0.04973
