                                   Produced by tracking algorithm WTRACK revision 167, developed by Freie Universitaet Berlin-Institute of Meteorology
        DATE INDEX  SIZE     AREA     LON     LAT   RADIUS   MEANV    STDV    MINV    MAXV  LONMAX  LATMAX       SSIn       SSIs         SSIu      SSIan
Event: 206100005 Start:   2061100100 Length:  7 Area:     150.548 SSIscaled:      0.10131 SSIarea:      0.12782
  2061100100     5    16   16.650  154.51   48.60   376.84   30.98    1.73   27.54   33.44  154.12   48.78    0.01204     358.10      404296.3    0.01519
  2061100106     5    18   18.339  162.98   49.11   564.85   32.34    2.28   28.74   36.36  164.25   48.78    0.01678     593.01      509167.7    0.02117
  2061100112     5    18   18.199  168.45   49.54   464.78   32.76    1.64   29.47   34.76  171.00   48.78    0.00663     247.35      521331.5    0.00836
  2061100118     5    31   31.878  176.44   48.62   685.21   33.16    1.26   30.27   35.04  176.62   48.78    0.00764     300.88      944585.1    0.00964
  2061100200     5    37   39.059  182.88   47.41   658.25   34.16    1.48   31.56   36.51  182.25   47.66    0.02730    1084.85     1266604.4    0.03444
  2061100206     5    46   50.709  189.96   44.83   747.81   33.78    1.25   31.54   35.77  191.25   44.30    0.02073     826.97     1586924.8    0.02616
  2061100212     5    42   48.651  198.12   41.67   796.41   32.76    0.98   30.84   34.49  196.88   42.06    0.01019     381.61     1387450.4    0.01286
Event: 206100023 Start:   2061100206 Length:  8 Area:     283.462 SSIscaled:      0.69865 SSIarea:      0.88148
  2061100206    23    31   28.711   79.87   54.07   517.39   23.97    1.43   21.38   26.81   79.88   54.39    0.04377     559.34      323322.4    0.05522
  2061100212    23    66   62.183   81.13   52.52  1132.98   24.22    1.75   20.33   27.90   86.62   57.76    0.12930    1637.10      725508.2    0.16313
  2061100218    23    56   53.209   84.33   47.45  1712.78   21.71    2.51   13.99   25.63   85.50   54.39    0.03925     262.54      457497.8    0.04952
  2061100300    23    40   34.822   92.46   56.34   483.72   23.61    3.25   13.69   27.31   91.12   56.64    0.03656     506.79      390266.5    0.04613
  2061100306    23    84   63.915  108.13   61.09  1033.60   22.19    1.39   17.79   24.44   96.75   60.00    0.03369     363.33      571088.4    0.04251
  2061100312    23   121   90.441  104.16   62.02   793.33   23.75    1.83   18.85   27.74  100.12   63.36    0.28449    3289.30      997577.7    0.35894
  2061100318    23    47   32.342  104.58   64.63   470.77   22.87    1.52   20.15   25.92  103.50   64.49    0.05467     613.77      316945.6    0.06897
  2061100400    23   113   73.977  125.06   65.51  1158.60   21.00    1.66   15.97   24.49  106.88   65.61    0.07693     705.38      564300.7    0.09707
Event: 206100029 Start:   2061100218 Length:  8 Area:     352.688 SSIscaled:      8.02343 SSIarea:     10.12324
  2061100218    29    31   37.391  211.49   39.60   576.50   31.38    1.11   29.34   33.44  211.50   39.81    0.00955     316.40      937826.2    0.01204
  2061100300    29    60   71.539  219.29   40.61   740.47   32.51    3.05   27.53   38.86  219.38   40.93    0.32376    9745.44     2040619.8    0.40849
  2061100306    29    81   91.686  225.26   43.60   992.87   34.20    4.42   26.94   43.02  226.12   44.30    1.61386   45192.73     3115875.2    2.03623
  2061100312    29   139  146.175  228.87   47.70  1347.15   33.64    4.49   22.58   44.35  228.38   51.03    3.03615   78459.98     4746502.0    3.83074
  2061100318    29   143  144.568  229.27   51.44  1699.09   32.62    4.20   22.34   41.19  231.75   51.03    1.97648   50105.76     4259877.0    2.49374
  2061100400    29    83   76.198  224.30   54.75   752.35   32.71    3.34   26.67   39.93  226.12   54.39    0.86383   21741.84     2224582.2    1.08990
  2061100406    29    52   45.228  224.26   56.08   794.55   30.67    2.37   26.44   35.52  226.12   56.64    0.13339    3447.14     1074870.9    0.16829
  2061100412    29    20   16.720  222.20   57.63   325.32   30.40    2.31   25.14   34.60  222.75   57.76    0.06642    1552.66      386684.3    0.08381
Event: 206100044 Start:   2061100418 Length:  7 Area:     101.178 SSIscaled:      0.23087 SSIarea:      0.29128
