                                   Produced by tracking algorithm WTRACK revision 167, developed by Freie Universitaet Berlin-Institute of Meteorology
        DATE INDEX  SIZE     AREA     LON     LAT   RADIUS   MEANV    STDV    MINV    MAXV  LONMAX  LATMAX       SSIn       SSIs         SSIu      SSIan
Event: 203900004 Start:   2039100112 Length:  4 Area:     108.285 SSIscaled:      0.44797 SSIarea:      0.56520
  2039100112     4    44   29.680  243.84   64.70   537.87   24.01    1.56   21.27   26.95  243.00   65.61    0.07730     942.76      336485.5    0.09753
  2039100118     4    66   45.415  246.69   64.41   771.96   25.25    1.94   21.40   29.01  246.38   64.49    0.25418    3235.22      602103.1    0.32070
  2039100200     4    72   47.573  251.88   63.42   963.18   24.51    1.98   21.20   27.93  252.00   63.36    0.11382    1561.08      577643.9    0.14360
  2039100206     4    49   29.503  253.88   68.34   955.59   22.75    0.66   21.30   24.18  258.75   61.12    0.00267      32.95      281621.5    0.00337
Event: 203900005 Start:   2039100112 Length:  7 Area:     232.887 SSIscaled:      2.23658 SSIarea:      2.82190
  2039100112     5    21   19.750  163.61   52.89   494.73   30.54    2.09   26.61   33.68  163.12   52.15    0.02655     713.63      461540.7    0.03350
  2039100118     5    65   57.957  167.93   56.10   970.42   32.37    2.87   26.80   37.12  168.75   57.76    0.46825   11327.40     1626999.8    0.59079
  2039100200     5    84   69.550  175.15   58.85   845.98   32.27    2.86   26.76   36.59  178.88   61.12    0.70952   16641.94     1935412.8    0.89520
  2039100206     5    88   70.538  182.15   59.93   772.14   32.07    2.50   27.11   36.66  180.00   58.88    0.58197   13777.75     1915395.0    0.73428
  2039100212     5    96   76.730  189.54   59.75   658.31   31.49    2.48   25.66   36.29  189.00   58.88    0.36282    9151.04     1973341.8    0.45777
  2039100218     5    94   75.537  199.86   57.54  1012.01   30.10    2.17   25.48   35.57  202.50   56.64    0.08389    2344.80     1692814.6    0.10584
  2039100300     5    34   30.370  205.46   54.93   397.73   29.80    0.81   28.18   31.13  208.12   53.27    0.00358     104.26      651520.5    0.00452
Event: 203900007 Start:   2039100118 Length:  6 Area:     103.034 SSIscaled:      0.12870 SSIarea:      0.16237
  2039100118     7    28   21.064  357.56   61.12   442.46   29.76    0.64   28.49   31.13  356.62   60.00    0.00180      52.44      449501.5    0.00228
  2039100200     7    31   22.382  357.84   62.15   340.42   29.53    0.98   27.44   30.97  357.75   62.24    0.00416     116.36      467795.3    0.00525
  2039100206     7    37   25.653  358.32   63.64   419.92   30.32    1.66   26.85   33.14  356.62   63.36    0.02796     752.20      583329.2    0.03528
  2039100212     7    42   27.494    4.84   64.97   539.41   30.35    2.03   26.08   34.13    3.38   64.49    0.05993    1507.46      629915.7    0.07562
  2039100218     7    69   44.188   12.84   65.93   892.24   27.21    2.63   23.23   32.06   10.12   65.61    0.02796     651.39      740269.2    0.03528
  2039100300     7    42   27.720   19.02   64.84   483.29   26.47    1.95   23.34   29.24   14.62   64.49    0.00687     140.02      422625.5    0.00867
Event: 203900013 Start:   2039100218 Length:  5 Area:      94.412 SSIscaled:      0.14921 SSIarea:      0.18824
  2039100218    13    36   19.794  266.32   68.02   579.74   22.56    1.01   21.19   24.53  266.62   66.73    0.00257      34.09      184933.9    0.00324
  2039100300    13    50   23.711  266.11   72.59   546.71   22.09    0.66   20.75   23.12  263.25   73.46    0.00363      42.41      207214.6    0.00458
  2039100306    13    78   33.819  269.95   73.22   528.70   21.90    1.00   19.83   23.70  270.00   73.46    0.01175     131.75      288907.7    0.01482
  2039100312    13   108   37.752  272.87   77.85   623.40   22.00    0.90   19.87   23.88  273.38   79.06    0.02629     272.27      326720.3    0.03317
