                                   Produced by tracking algorithm WTRACK revision 167, developed by Freie Universitaet Berlin-Institute of Meteorology
        DATE INDEX  SIZE     AREA     LON     LAT   RADIUS   MEANV    STDV    MINV    MAXV  LONMAX  LATMAX       SSIn       SSIs         SSIu      SSIan
Event: 202700001 Start:   2027100100 Length:  8 Area:     199.895 SSIscaled:      4.09914 SSIarea:      5.16978
  2027100100     1   301   72.766  117.40   78.80  1122.83   24.40    2.38   20.01   29.03  119.25   77.94    0.57188    6439.24      879128.6    0.72144
  2027100106     1   316   72.817  122.40   79.24  1129.74   25.11    2.79   20.06   30.61  123.75   79.06    0.95799   10829.27      967087.9    1.20852
  2027100112     1   400   74.623  125.56   80.93  1203.31   25.38    2.89   20.26   30.89  128.25   81.31    1.00760   11793.30     1025131.7    1.27099
  2027100118     1   523   80.221  128.15   82.48  1256.04   25.19    2.81   20.40   30.77  136.12   82.43    0.87959   10601.02     1076595.2    1.10924
  2027100200     1   642   79.241  115.46   84.03  1229.36   24.64    2.02   20.37   28.09  145.12   83.55    0.44165    5306.09      978004.6    0.55652
  2027100206     1   653   73.136   56.76   84.17  1558.17   23.87    1.51   20.74   27.28   24.75   84.67    0.18904    2238.98      814506.9    0.23827
  2027100212     1   201   33.794   24.03   82.25   669.35   23.64    1.44   20.68   26.26   27.00   80.19    0.04223     531.31      365314.4    0.05326
  2027100218     1    98   24.194   28.29   80.20   544.07   23.28    1.18   20.90   25.44   28.12   80.19    0.00915     124.05      248830.6    0.01154
Event: 202700005 Start:   2027100106 Length: 16 Area:     436.343 SSIscaled:     27.57761 SSIarea:     34.79477
  2027100106     5    58   64.767  260.89   44.07   656.87   26.47    2.64   19.27   31.79  261.00   43.18    0.18099    3209.00     1000924.8    0.22836
  2027100112     5    41   45.380  260.11   45.05   499.86   26.14    2.72   20.11   32.70  259.88   45.42    0.12364    2195.82      676931.1    0.15599
  2027100118     5    15   17.429  258.29   41.82   615.89   20.74    5.45   12.79   26.94  258.75   43.18    0.00339      45.14      150644.9    0.00428
  2027100200     5   102  103.968  264.17   50.32  1214.66   27.59    2.54   22.26   33.46  264.38   51.03    1.10881   16254.29     1810829.9    1.39900
  2027100206     5   126  124.591  265.88   50.57  1093.31   30.45    4.50   23.18   38.50  266.62   54.39    6.03237   89881.30     3031562.5    7.61109
  2027100212     5    76   74.124  268.84   51.42   672.33   26.76    2.78   22.27   32.41  268.88   51.03    0.48349    7668.32     1186735.1    0.61002
  2027100218     5    99   92.956  265.11   53.36   979.18   26.17    2.11   22.09   31.53  264.38   53.27    0.50880    7263.90     1374221.8    0.64195
  2027100300     5   298  257.329  270.72   58.87  1429.89   28.10    3.86   22.39   39.92  272.25   63.36    6.34829   92978.44     4889695.0    8.00965
  2027100306     5   262  218.048  271.74   58.65  1169.39   28.94    4.14   22.48   38.26  272.25   55.51    6.63221   98953.98     4540582.5    8.36785
  2027100312     5   233  193.105  270.91   56.70  1221.07   28.02    3.49   22.07   35.52  272.25   55.51    3.25914   49839.90     3595625.5    4.11206
  2027100318     5   144  125.190  272.62   55.51  1018.01   27.47    2.73   22.11   32.28  273.38   54.39    1.24137   19036.73     2161099.5    1.56625
  2027100400     5   159  143.401  275.52   53.87  1172.74   27.23    2.59   22.62   33.42  275.62   53.27    1.26852   19324.63     2405278.5    1.60050
  2027100406     5   101   91.508  275.57   53.83   872.48   25.95    1.92   22.54   30.11  275.62   53.27    0.29082    4448.86     1314867.8    0.36693
  2027100412     5    99   91.812  275.27   53.51   715.14   25.07    1.24   22.51   27.75  274.50   53.27    0.08423    1297.11     1179186.0    0.10627
  2027100418     5    32   29.868  276.46   53.90   511.57   23.99    0.72   22.71   25.57  275.62   54.39    0.00498      75.08      334251.9    0.00629
  2027100500     5    31   29.760  279.19   52.48   414.62   24.44    0.54   23.06   25.32  281.25   49.91    0.00657      97.10      351712.4    0.00829
Event: 202700008 Start:   2027100118 Length:  6 Area:     203.462 SSIscaled:      3.52068 SSIarea:      4.44207
  2027100118     8    39   39.612  138.72   49.28   637.53   27.19    2.40   22.05   33.10  141.75   48.78    0.12196    2216.72      659222.9    0.15388
  2027100200     8    92   94.495  135.53   49.08  1028.15   28.04    3.15   22.20   37.06  135.00   49.91    0.85321   14543.85     1750231.2    1.07650
  2027100206     8   122  125.241  137.77   49.47  1093.85   28.61    2.99   21.98   35.65  148.50   51.03    1.21981   20965.73     2449447.8    1.53904
  2027100212     8    97   93.274  141.67   51.96  1052.84   28.98    3.35   21.96   35.91  154.12   51.03    0.90457   16321.97     1909819.1    1.14131
  2027100218     8    89   84.194  142.19   52.88  1187.45   27.85    2.81   22.53   35.44  155.25   53.27    0.37760    6705.97     1516470.6    0.47642
  2027100300     8    40   38.139  138.73   52.31   606.86   25.85    1.53   22.52   28.49  138.38   52.15    0.04353     721.87      538416.3    0.05492
Event: 202700012 Start:   2027100206 Length:  6 Area:      44.277 SSIscaled:      1.72919 SSIarea:      2.18170
  2027100206    12    41   26.925  327.63   65.11   531.84   31.98    4.17   22.71   40.99  327.38   65.61    0.30885    7741.01      749267.2    0.38968
  2027100212    12    44   28.412  326.40   65.23   540.44   33.79    5.73   19.36   45.70  326.25   65.61    0.59245   16485.46      963615.8    0.74749
  2027100218    12    41   25.872  326.58   65.61   509.20   33.95    5.33   20.34   43.28  326.25   65.61    0.35261   10610.98      878635.4    0.44488
  2027100300    12    48   29.957  327.25   65.99   597.77   33.19    5.31   20.25   42.80  328.50   66.73    0.29720    9287.88      953701.8    0.37497
  2027100306    12    44   27.159  327.80   66.29   600.96   32.73    4.64   20.88   41.07  328.50   66.73    0.15678    5079.95      816598.9    0.19781
  2027100312    12    28   17.165  327.97   66.63   500.00   31.65    3.51   22.78   37.81  327.38   66.73    0.02130     754.33      456246.9    0.02687
Event: 202700025 Start:   2027100400 Length:  9 Area:     280.495 SSIscaled:      1.29628 SSIarea:      1.63553
  2027100400    25    13   15.489  332.61   39.85   484.70   28.52    1.66   24.67   30.55  333.00   40.93    0.00417     103.55      293401.8    0.00526
  2027100406    25    39   45.513  336.85   43.03  1217.62   30.23    3.85   22.92   37.77  338.62   45.42    0.11526    3245.66     1065665.8    0.14542
  2027100412    25    62   65.142  342.58   48.27  1328.55   32.20    3.40   25.42   38.07  344.25   51.03    0.22052    6834.14     1818127.6    0.27823
  2027100418    25    64   61.483  348.92   53.34  1089.68   33.03    2.79   28.23   39.89  349.88   55.51    0.22640    7215.83     1831533.1    0.28565
  2027100500    25    58   52.412  353.95   55.11   851.72   32.19    2.15   28.11   36.57  353.25   54.39    0.08533    2713.45     1433156.9    0.10767
  2027100506    25    72   62.105  357.02   55.57   936.44   31.48    1.84   27.40   35.60  358.88   54.39    0.05894    1825.60     1582581.9    0.07436
  2027100512    25    64   50.041  353.56   59.16   893.40   32.79    2.96   27.72   38.81  353.25   58.88    0.19350    6040.35     1462025.5    0.24414
  2027100518    25    65   50.123    0.71   60.14   656.01   32.91    3.40   26.20   39.53    0.00   60.00    0.38852   10813.05     1491457.2    0.49019
  2027100600    25    29   21.568    8.07   61.40   478.09   29.10    1.58   26.55   31.91    6.75   62.24    0.00364     100.47      433556.9    0.00460
Event: 202700029 Start:   2027100418 Length:  5 Area:      93.195 SSIscaled:      0.22684 SSIarea:      0.28621
  2027100418    29    24   22.433   24.12   53.23   331.80   25.54    1.30   23.84   28.08   24.75   53.27    0.01762     295.40      304748.5    0.02223
  2027100500    29    21   20.001   29.45   52.76   400.21   24.37    0.96   23.14   26.62   29.25   53.27    0.01005     148.46      235224.2    0.01268
  2027100506    29    37   35.398   33.12   52.47   453.27   24.60    1.63   21.98   27.88   33.75   52.15    0.04374     645.43      431679.9    0.05518
  2027100512    29    20   19.234   35.36   51.84   302.82   24.83    1.60   22.47   27.53   36.00   52.15    0.02606     388.58      241072.8    0.03288
  2027100518    29    40   40.486   35.90   50.20   672.21   24.86    2.44   21.13   29.47   36.00   51.03    0.12937    1879.59      517858.6    0.16323
Event: 202700031 Start:   2027100512 Length:  5 Area:      59.478 SSIscaled:      0.21644 SSIarea:      0.27308
  2027100512    31    25   18.079  114.48   62.30   349.07   21.01    0.93   19.26   23.08  114.75   62.24    0.00808      78.44      136491.4    0.01019
  2027100518    31    26   18.154  117.18   63.11   347.81   20.16    0.86   18.20   21.09  114.75   63.36    0.00448      38.19      120932.8    0.00565
  2027100600    31    46   31.617  118.07   63.97   435.21   20.57    1.28   17.61   22.52  117.00   64.49    0.03824     308.35      225096.0    0.04824
  2027100606    31    40   27.147  119.91   63.98   361.89   20.46    1.20   18.06   22.52  119.25   63.36    0.05534     416.66      189965.4    0.06982
  2027100612    31    60   41.699  121.99   63.24   482.40   20.61    1.24   18.01   22.83  121.50   63.36    0.11030     816.30      298320.7    0.13917
Event: 202700039 Start:   2027100612 Length:  4 Area:      54.839 SSIscaled:      0.04598 SSIarea:      0.05802
  2027100612    39    16   15.910   71.02   50.37   414.07   24.48    1.21   22.19   26.31   72.00   51.03    0.00854     129.30      190077.3    0.01078
  2027100618    39    19   18.806   75.53   51.02   754.97   23.43    2.64   16.06   27.55   75.38   51.03    0.02279     320.15      202984.7    0.02875
  2027100700    39    22   21.463   84.32   51.37   545.49   22.24    3.43   14.48   28.08   85.50   52.15    0.00738      99.47      203971.6    0.00932
  2027100706    39    17   16.414   92.76   50.62   458.15   15.59    4.95    9.84   26.19   87.75   53.27    0.00727      17.66       66798.7    0.00917
Event: 202700042 Start:   2027100618 Length:  9 Area:     290.245 SSIscaled:      1.86953 SSIarea:      2.35881
  2027100618    42    43   41.182  106.25   51.00   601.18   20.55    3.74   11.07   25.53  106.88   52.15    0.13068     976.20      316695.4    0.16488
