                                   Produced by tracking algorithm WTRACK revision 167, developed by Freie Universitaet Berlin-Institute of Meteorology
        DATE INDEX  SIZE     AREA     LON     LAT   RADIUS   MEANV    STDV    MINV    MAXV  LONMAX  LATMAX       SSIn       SSIs         SSIu      SSIan
Event: 208800013 Start:   2088100300 Length:  8 Area:     291.243 SSIscaled:      3.89539 SSIarea:      4.91486
  2088100300    13    19   22.064  102.40   41.54   563.84   18.15    1.46   15.24   20.37  103.50   40.93    0.00091       6.62      108722.6    0.00115
  2088100306    13    85   96.407  104.15   43.61   761.36   18.90    3.26   12.67   25.15  102.38   40.93    1.06974    5112.89      574254.2    1.34970
  2088100312    13    81   91.226  107.03   42.75   957.42   19.01    2.41   12.69   23.40  114.75   47.66    0.35973    1898.81      530570.9    0.45387
  2088100318    13    57   70.021  109.00   36.55   701.24   20.80    3.19   11.77   26.54  110.25   35.33    0.71957    4039.90      544873.1    0.90790
  2088100400    13   109  136.658  111.78   33.58  1480.58   22.06    3.99   10.17   30.89  112.50   33.08    1.72704   15106.50     1301599.8    2.17903
  2088100406    13    23   27.067  115.39   41.93   537.43   20.67    1.98   16.42   23.24  117.00   40.93    0.01198      92.83      198701.6    0.01511
  2088100412    13    16   18.886  118.46   39.92   491.31   22.54    1.52   19.46   24.50  119.25   43.18    0.00370      42.07      177262.0    0.00466
  2088100418    13    16   18.647  120.27   40.94   532.67   22.81    1.25   20.17   24.51  120.38   40.93    0.00273      35.16      180570.5    0.00344
Event: 208800014 Start:   2088100306 Length:  4 Area:      83.921 SSIscaled:      0.22033 SSIarea:      0.27799
  2088100306    14    38   32.593   87.73   56.74   572.28   25.17    2.10   22.04   29.30   87.75   56.64    0.05236     834.17      428975.7    0.06606
  2088100312    14    53   46.572   90.22   56.17   528.45   25.01    2.71   15.31   28.69   88.88   55.51    0.03756     627.10      609041.2    0.04739
  2088100318    14    59   53.146   93.71   54.93   698.53   24.88    4.06   14.31   30.49   91.12   54.39    0.10846    1826.81      711963.4    0.13684
  2088100400    14    35   31.658   97.42   55.11   716.04   24.46    2.68   17.34   28.95   99.00   55.51    0.02195     371.12      388051.4    0.02770
Event: 208800031 Start:   2088100506 Length: 11 Area:     444.032 SSIscaled:     12.13231 SSIarea:     15.30738
  2088100506    31    22   24.053  139.83   45.61   423.51   27.49    1.50   24.93   29.72  140.62   45.42    0.02315     458.86      407878.7    0.02921
  2088100512    31    67   67.902  143.81   48.85   753.13   29.46    3.72   23.02   36.43  145.12   47.66    0.56207   11613.31     1471089.2    0.70917
  2088100518    31   108  104.689  147.09   52.52   964.62   29.77    3.73   22.38   37.86  148.50   51.03    1.11279   22124.68     2340451.8    1.40401
  2088100600    31   197  179.261  151.53   54.86  1455.39   29.62    4.58   19.70   42.84  153.00   54.39    2.52057   51843.54     4051500.0    3.18022
  2088100606    31   282  241.248  153.68   57.18  1629.41   28.03    4.16   17.59   41.05  157.50   56.64    1.43332   30488.37     4589850.0    1.80842
  2088100612    31   300  246.444  139.72   59.28  1581.02   26.96    2.82   18.15   32.61  137.25   56.64    1.56281   19753.82     4032320.5    1.97180
  2088100618    31   168  142.325  133.31   59.42  1294.80   26.11    3.07   17.58   33.57  138.38   56.64    1.83447   18822.82     2132358.5    2.31456
  2088100700    31   155  128.767  133.83   59.38  1343.59   25.80    3.21   18.41   33.69  138.38   57.76    1.52531   16136.06     1870620.4    1.92448
  2088100706    31   139  113.060  134.66   59.77  1229.17   25.23    3.14   17.63   32.17  138.38   57.76    1.00755   10237.93     1536020.1    1.27123
  2088100712    31   135  108.913  134.48   60.40  1277.72   24.38    2.74   18.29   28.93  148.50   55.51    0.44032    4168.12     1323906.5    0.55555
  2088100718    31    46   34.157  131.20   61.79   558.78   21.49    1.62   17.68   24.57  139.50   58.88    0.10994     786.84      278706.0    0.13871
Event: 208800032 Start:   2088100506 Length:  9 Area:     220.892 SSIscaled:      8.39394 SSIarea:     10.59073
  2088100506    32    26   31.179  263.13   40.30   513.01   28.54    2.67   25.09   33.54  263.25   39.81    0.17516    3390.86      602097.4    0.22100
  2088100512    32    26   30.164  268.07   42.40   494.94   28.61    3.84   24.18   37.59  268.88   42.06    0.44221    7986.12      603317.4    0.55794
  2088100518    32    15   16.551  273.45   44.97   216.08   27.92    2.41   25.08   31.91  273.38   44.30    0.08843    1594.20      298040.3    0.11158
  2088100600    32    15   16.004  272.89   46.60   395.00   25.01    0.76   24.24   26.69  272.25   46.54    0.00311      53.07      202953.1    0.00393
  2088100606    32    60   68.105  272.99   45.88  1269.64   31.54    5.43   24.04   48.44  273.38   46.54    3.92274   68195.46     1891806.8    4.94937
  2088100612    32    44   46.610  280.01   49.16   941.89   30.46    5.89   24.03   46.29  280.12   49.91    2.38594   43005.04     1194347.5    3.01036
  2088100618    32    46   44.688  285.82   51.44   632.45   30.63    4.25   23.54   38.98  286.88   51.03    1.18366   21623.38     1099287.5    1.49343
  2088100700    32    72   69.413  290.41   51.35   729.67   28.00    2.40   22.50   32.59  291.38   52.15    0.16758    3423.44     1258905.9    0.21144
  2088100706    32    17   15.315  291.49   55.14   307.53   28.75    1.57   25.89   31.01  293.62   54.39    0.02511     543.85      296886.6    0.03168
Event: 208800047 Start:   2088100618 Length:  4 Area:     128.601 SSIscaled:      0.61664 SSIarea:      0.77801
  2088100618    47   108   72.698  160.97   65.49  1026.69   26.76    3.13   19.13   32.46  164.25   64.49    0.36164    5684.03     1172698.6    0.45628
  2088100700    47    94   58.836  166.25   66.55   628.00   26.41    3.13   19.33   30.91  167.62   63.36    0.16595    2812.00      913307.2    0.20938
  2088100706    47    83   48.438  169.85   69.04   648.53   25.21    2.44   19.84   29.05  171.00   68.97    0.07506    1114.59      645205.8    0.09471
  2088100712    47    86   44.944  169.96   69.70   766.78   23.12    1.45   19.51   26.81  175.50   68.97    0.01399     188.83      454723.8    0.01765
Event: 208800068 Start:   2088100912 Length: 11 Area:     448.014 SSIscaled:      4.86009 SSIarea:      6.13196
  2088100912    68    34   32.751  140.75   52.29   536.13   27.33    2.67   23.51   33.34  140.62   52.15    0.19743    3326.18      556589.8    0.24910
  2088100918    68    41   38.524  140.31   53.32   605.36   27.67    2.32   24.00   32.86  141.75   52.15    0.24456    4010.17      673922.7    0.30857
  2088101000    68    50   45.182  138.89   54.47   716.22   28.04    3.50   19.94   35.46  137.25   55.51    0.54648    8985.91      843470.1    0.68950
  2088101006    68   210  167.651  140.27   56.63  1687.72   25.30    4.08   16.21   33.62  136.12   55.51    0.64622    9913.41     2366339.8    0.81534
  2088101012    68   244  188.221  135.65   62.82  2394.75   24.85    3.48   14.56   33.78  160.88   58.88    0.91076   10045.93     2474293.2    1.14910
  2088101018    68   238  168.912  130.22   64.20  2619.59   24.39    3.63   16.05   32.32  162.00   58.88    1.06251   10840.10     2115430.0    1.34056
  2088101100    68   262  180.733  133.89   63.32  2253.63   23.78    3.57   16.59   33.12  160.88   60.00    0.76465    9134.50     2104410.0    0.96475
  2088101106    68   187  121.089  151.28   63.50  2018.44   23.49    3.82   15.70   32.29  156.38   62.24    0.33282    5112.19     1374404.4    0.41991
  2088101112    68   159   96.780  143.64   66.14  1490.44   22.74    2.52   15.68   29.07  155.25   63.36    0.12661    1492.34      954886.2    0.15974
  2088101118    68    94   52.396  127.42   69.15   900.26   21.24    1.02   19.09   23.54  110.25   70.09    0.02236     221.40      409109.4    0.02822
  2088101200    68    42   21.933  112.96   70.46   489.61   21.45    1.02   19.34   22.67  109.12   71.21    0.00569      60.06      176293.6    0.00717
Event: 208800072 Start:   2088101100 Length:  4 Area:      79.606 SSIscaled:      0.18324 SSIarea:      0.23120
  2088101100    72    23   26.096  108.71   43.38   330.91   18.24    1.36   15.61   20.42  111.38   44.30    0.00129       9.22      130198.7    0.00163
  2088101106    72    17   19.502  114.53   43.09   368.68   18.91    1.72   15.73   21.71  115.88   44.30    0.02348     155.96      109262.7    0.02962
  2088101112    72    14   16.395  122.50   41.50   332.01   24.19    1.75   21.40   27.25  123.75   42.06    0.02488     333.07      190583.3    0.03139
  2088101118    72    19   22.205  128.68   41.85   391.72   28.13    3.09   23.57   33.99  129.38   42.06    0.13359    2561.87      414378.2    0.16855
Event: 208800075 Start:   2088101206 Length:  9 Area:     242.109 SSIscaled:      0.57177 SSIarea:      0.72141
